date,station,天気概況,平均気温,平均風速,最多風向,降水量の合計
2023/12/18,松島,0,5.5,2.4,北北東,0.0
2023/12/18,水俣,0,5.2,2.2,東,0.0
2023/12/18,牛深,8,6.3,2.6,北北東,0.0
2023/12/19,八代,0,5.4,1.3,北東,28.0
2023/12/19,本渡,0,5.9,1.7,北東,27.0
2023/12/19,松島,0,6.5,1.8,北東,24.5
2023/12/19,水俣,0,6.2,1.3,東,31.0
2023/12/19,牛深,8,6.6,2.4,北北東,29.0
2023/12/2,八代,0,7.7,1.3,東,0.0
2023/12/2,本渡,0,6.9,1.3,西,0.0
2023/12/2,松島,0,7.4,1.9,南西,0.0
2023/12/2,水俣,0,7.5,2.3,東,0.0
2023/12/2,牛深,8,9.1,1.9,北,0.0
2023/12/20,八代,0,7.3,1.5,北西,0.0
2023/12/20,本渡,0,6.7,1.0,西,0.5
2023/12/20,松島,0,7.7,2.1,北,0.0
2023/12/20,水俣,0,7.9,2.8,北北西,0.0
2023/12/20,牛深,8,8.5,2.0,西北西,0.0
2023/12/21,八代,0,3.1,2.3,東北東,2.0
2023/12/21,本渡,0,2.5,1.3,北,9.0
2023/12/21,松島,0,3.8,2.6,北,1.0
2023/12/21,水俣,0,4.3,3.6,北,2.0
2023/12/21,牛深,8,4.1,2.5,北北東,6.0
2023/12/22,八代,0,1.6,2.2,東北東,0.5
2023/12/22,本渡,0,1.9,1.5,北,2.5
2023/12/22,松島,0,3.0,2.6,北,0.0
2023/12/22,水俣,0,2.9,3.6,北,0.5
2023/12/22,牛深,8,2.1,2.0,東北東,6.5
2023/12/23,八代,0,3.6,1.7,東,0.0
2023/12/23,本渡,0,3.0,1.2,西,0.0
2023/12/23,松島,0,3.6,2.0,北東,0.0
2023/12/23,水俣,0,2.8,2.2,東南東,0.0
2023/12/23,牛深,8,4.4,1.9,北北東,0.0
2023/12/24,八代,0,5.0,1.0,西,2.5
2023/12/24,本渡,0,5.0,1.4,西,2.5
2023/12/24,松島,0,5.4,1.6,南西,0.0
2023/12/24,水俣,0,5.3,1.9,東南東,1.0
2023/12/24,牛深,8,7.5,2.4,北北東,9.0
2023/12/25,八代,0,6.8,1.9,北東,0.0
2023/12/25,本渡,0,5.9,1.1,西,0.0
2023/12/25,松島,0,7.2,1.7,北北東,0.0
2023/12/25,水俣,0,7.1,2.1,東,0.0
2023/12/25,牛深,8,6.9,1.8,北東,0.5
2023/12/26,八代,0,7.0,1.3,東,0.0
2023/12/26,本渡,0,6.6,1.3,西,0.0
2023/12/26,松島,0,6.3,1.4,南西,0.0
2023/12/26,水俣,0,6.5,1.9,東南東,0.0
2023/12/26,牛深,8,8.8,2.1,北北東,0
2023/12/27,八代,0,7.0,0.9,南,0.0
2023/12/27,本渡,0,7.2,1.7,西,0.0
2023/12/27,松島,0,6.6,1.5,南西,0.0
2023/12/27,水俣,0,7.2,1.7,東,0.0
2023/12/27,牛深,8,10.5,2.4,北北東,0
2023/12/28,八代,0,7.6,0.8,南南西,0.0
2023/12/28,本渡,0,7.9,1.6,西,0.0
2023/12/28,松島,0,7.2,1.5,南西,0.0
2023/12/28,水俣,0,7.9,1.5,東,0.0
2023/12/28,牛深,8,11.0,2.1,北北東,0
2023/12/29,八代,0,8.2,0.8,東北東,0.0
2023/12/29,本渡,0,8.6,1.5,西,0.0
2023/12/29,松島,0,7.6,1.5,南西,0.0
2023/12/29,水俣,0,8.6,1.3,東,0.0
2023/12/29,牛深,8,11.1,1.4,北北東,0
2023/12/3,八代,0,8.8,1.1,北,0.0
2023/12/3,本渡,0,8.4,1.3,西,0.0
2023/12/3,松島,0,8.7,1.4,南西,0.0
2023/12/3,水俣,0,8.0,1.8,東,0.0
2023/12/3,牛深,8,11.2,1.9,北,0.0
2023/12/30,八代,0,8.2,0.8,南西,4.5
2023/12/30,本渡,0,8.8,1.2,西,4.0
2023/12/30,松島,0,8.1,1.1,南西,3.5
2023/12/30,水俣,0,9.6,1.5,東,7.5
2023/12/30,牛深,8,11.5,2.5,東北東,7.0
2023/12/31,八代,0,11.8,2.2,西北西,0.5
2023/12/31,本渡,0,11.4,1.7,西,4.5
2023/12/31,松島,0,12.0,1.9,北北東,2.5
2023/12/31,水俣,0,12.5,3.2,北西,0.0
2023/12/31,牛深,8,13.5,4.1,西,0.5
2023/12/4,八代,0,9.1,0.8,西,0.0
2023/12/4,本渡,0,8.9,1.6,西,0.0
2023/12/4,松島,0,8.8,1.5,南西,0.0
2023/12/4,水俣,0,9.3,1.7,東南東,0.0
2023/12/4,牛深,8,12.2,2.5,北北東,0
2023/12/5,八代,0,10.0,1.0,北北東,11.0
2023/12/5,本渡,0,10.2,1.6,西,5.5
2023/12/5,松島,0,9.8,1.4,南西,6.5
2023/12/5,水俣,0,10.4,1.4,東南東,6.5
2023/12/5,牛深,8,12.5,2.7,北北東,14.0
2023/12/6,八代,0,11.4,1.4,南,0.0
2023/12/6,本渡,0,10.8,1.6,西,0.0
2023/12/6,松島,0,11.0,1.8,南南西,1.0
2023/12/6,水俣,0,11.1,1.2,東,0.0
2023/12/6,牛深,8,14.5,2.5,西南西,0.0
2023/12/7,八代,0,12.1,1.6,北西,1.0
2023/12/7,本渡,0,11.9,1.6,西,0.0
2023/12/7,松島,0,11.9,2.2,北北東,0.0
2023/12/7,水俣,0,12.8,3.0,北西,0.0
2023/12/7,牛深,8,13.6,3.2,西北西,0.0
2023/12/8,八代,0,9.5,0.8,南西,0.0
2023/12/8,本渡,0,10.0,1.9,西,0.0
2023/12/8,松島,0,9.3,1.7,南西,0.0
2023/12/8,水俣,0,9.6,1.5,東,0.0
2023/12/8,牛深,8,13.3,2.0,北東,0
2023/12/9,八代,0,12.6,0.6,南西,0.0
2023/12/9,本渡,0,12.5,1.5,西南西,0.0
2023/12/9,松島,0,12.1,1.1,南西,0.0
2023/12/9,水俣,0,14.3,1.7,東,0.0
2023/12/9,牛深,8,16.2,2.2,北東,0
2023/2/1,八代,0,9.6,1.3,南南西,0.0
2023/2/1,本渡,0,9.6,1.9,西,0.0
2023/2/1,松島,0,10.4,1.5,南南東,0.0
2023/2/1,水俣,0,10.6,1.7,東,1.5
2023/2/1,牛深,8,13.0,3.0,西,0.0
2023/2/10,八代,0,10.1,1.6,北北東,8.5
2023/2/10,本渡,0,10.2,1.5,西,12.5
2023/2/10,松島,0,10.3,1.9,北北東,10.5
2023/2/10,水俣,0,12.2,2.9,北北東,9.5
2023/2/10,牛深,8,12.3,4.0,東,17.5
2023/2/11,八代,0,8.6,0.9,東南東,0.0
2023/2/11,本渡,0,8.6,1.7,西,0.0
2023/2/11,松島,0,8.6,1.2,南南西,0.0
2023/2/11,水俣,0,8.9,1.4,東南東,0.0
2023/2/11,牛深,8,10.3,1.7,北北東,0.0
2023/2/12,八代,0,11.6,1.0,北北東,29.5
2023/2/12,本渡,0,9.9,1.8,西,37.0
2023/2/12,松島,0,10.8,1.3,南西,33.0
2023/2/12,水俣,0,12.6,1.5,西北西,37.5
2023/2/12,牛深,8,13.9,3.7,東北東,50.0
2023/2/13,八代,0,11.2,1.6,北北東,6.0
2023/2/13,本渡,0,11.2,1.7,北,4.0
2023/2/13,松島,0,11.5,2.8,北,3.0
2023/2/13,水俣,0,12.0,3.1,北北東,4.5
2023/2/13,牛深,8,12.8,2.3,東北東,3.5
2023/2/14,八代,0,8.2,1.8,北北東,0.0
2023/2/14,本渡,0,7.7,2.1,北東,0.0
2023/2/14,松島,0,8.8,3.1,北北東,0.0
2023/2/14,水俣,0,8.9,3.5,北,0.0
2023/2/14,牛深,8,9.5,2.6,北東,0
2023/2/15,八代,0,5.1,2.7,北北東,0.0
2023/2/15,本渡,0,6.2,4.5,北東,0.0
2023/2/15,松島,0,6.4,4.4,北北東,0.0
2023/2/15,水俣,0,5.2,3.4,東南東,0.0
2023/2/15,牛深,8,7.3,4.7,東北東,0
2023/2/16,八代,0,4.8,1.2,北北東,0.0
2023/2/16,本渡,0,5.9,2.7,北東,0.0
2023/2/16,松島,0,5.8,2.3,北北東,0.0
2023/2/16,水俣,0,4.5,2.2,北,0.0
2023/2/16,牛深,8,8.0,3.6,東北東,0
2023/2/17,八代,0,8.2,0.8,西,0.0
2023/2/17,本渡,0,7.7,1.3,西,0.0
2023/2/17,松島,0,7.8,1.3,南西,0.0
2023/2/17,水俣,0,9.0,1.7,東,0.0
2023/2/17,牛深,8,11.5,2.7,北東,0.0
2023/2/18,八代,0,16.2,2.6,南南東,0.0
2023/2/18,本渡,0,16.0,3.2,南,1.0
2023/2/18,松島,0,15.3,3.3,南,0.5
2023/2/18,水俣,0,16.2,2.0,南東,0.0
2023/2/18,牛深,8,17.4,3.8,南南東,0.0
2023/2/19,八代,0,13.4,2.3,西,5.0
2023/2/19,本渡,0,12.7,2.1,西,14.0
2023/2/19,松島,0,13.3,2.3,南南西,7.0
2023/2/19,水俣,0,13.8,2.5,北西,3.0
2023/2/19,牛深,8,14.2,3.6,西北西,2.0
2023/2/2,八代,0,8.4,1.5,北東,0.0
2023/2/2,本渡,0,8.2,2.4,北東,0.0
2023/2/2,松島,0,9.0,2.9,北北東,0.0
2023/2/2,水俣,0,8.2,2.3,東南東,0.0
2023/2/2,牛深,8,10.2,2.2,北,0
2023/2/20,八代,0,8.2,1.7,北東,0.0
2023/2/20,本渡,0,7.7,1.5,北,0.0
2023/2/20,松島,0,7.9,3.0,北北東,0.0
2023/2/20,水俣,0,8.7,2.9,北北東,0.0
2023/2/20,牛深,8,9.5,2.3,西北西,0
2023/2/21,八代,0,6.6,2.6,北北東,0.0
2023/2/21,本渡,0,6.5,3.4,北東,0.0
2023/2/21,松島,0,7.1,3.9,北北東,0.0
2023/2/21,水俣,0,7.2,3.9,北,0.0
2023/2/21,牛深,8,7.5,3.0,北東,0
2023/2/22,八代,0,7.7,0.9,西北西,0.0
2023/2/22,本渡,0,8.0,2.3,北東,0.0
2023/2/22,松島,0,7.9,1.5,北北東,0.0
2023/2/22,水俣,0,7.6,1.8,東,0.0
2023/2/22,牛深,8,9.2,2.5,北北東,0.0
2023/2/23,八代,0,9.5,0.8,北北東,1.5
2023/2/23,本渡,0,9.0,1.1,西南西,1.5
2023/2/23,松島,0,9.2,1.1,南西,1.0
2023/2/23,水俣,0,9.6,0.8,東南東,4.5
2023/2/23,牛深,8,10.4,1.9,北北東,3.5
2023/2/24,八代,0,8.6,1.2,北東,7.0
2023/2/24,本渡,0,8.7,1.5,西,4.5
2023/2/24,松島,0,9.3,1.7,北北東,6.5
2023/2/24,水俣,0,9.1,1.5,東南東,8.0
2023/2/24,牛深,8,10.0,1.8,北北東,3.0
2023/2/25,八代,0,7.5,1.6,北,0.0
2023/2/25,本渡,0,6.9,1.5,西,0.0
2023/2/25,松島,0,7.7,1.9,南西,0.0
2023/2/25,水俣,0,7.7,2.4,東,0.0
2023/2/25,牛深,8,8.5,2.7,西北西,0
2023/2/26,八代,0,6.8,2.1,北東,0.0
2023/2/26,本渡,0,6.6,2.8,北東,0.0
2023/2/26,松島,0,7.7,3.1,北,0.0
2023/2/26,水俣,0,6.7,2.9,東,0.0
2023/2/26,牛深,8,8.2,2.7,北東,0
2023/2/27,八代,0,6.2,0.8,東南東,0.0
2023/2/27,本渡,0,6.7,1.9,西南西,0.0
2023/2/27,松島,0,5.9,1.6,南西,0.0
2023/2/27,水俣,0,6.7,1.5,西北西,0.0
2023/2/27,牛深,8,9.3,2.4,北東,0
2023/2/28,八代,0,10.1,1.2,南西,0.0
2023/2/28,本渡,0,9.3,1.4,西南西,0.0
2023/2/28,松島,0,9.3,1.5,南西,0.0
2023/2/28,水俣,0,10.4,1.9,東北東,0.0
2023/2/28,牛深,8,12.9,2.3,北東,0
2023/2/3,八代,0,6.6,0.8,北東,0.0
2023/2/3,本渡,0,6.3,1.4,西,0.0
2023/2/3,松島,0,6.8,1.5,北東,0.0
2023/2/3,水俣,0,7.2,1.3,東,0.0
2023/2/3,牛深,8,8.9,1.8,北,0
2023/2/4,八代,0,6.3,1.1,北東,0.0
2023/2/4,本渡,0,6.3,1.4,西南西,0.0
2023/2/4,松島,0,6.6,1.7,南西,0.0
2023/2/4,水俣,0,6.6,1.7,東,0.0
2023/2/4,牛深,8,9.2,2.2,北,0
2023/2/5,八代,0,4.9,0.9,東,0.0
2023/2/5,本渡,0,4.6,1.9,西,0.0
2023/2/5,松島,0,4.1,1.6,南南西,0.0
2023/2/5,水俣,0,5.1,2.0,東南東,0.0
2023/2/5,牛深,8,8.4,2.7,北北東,0
2023/2/6,八代,0,5.7,0.9,北東,19.0
2023/2/6,本渡,0,6.0,1.4,西,17.5
2023/2/6,松島,0,5.9,1.1,南西,16.0
2023/2/6,水俣,0,7.0,1.1,東,19.0
2023/2/6,牛深,8,9.4,3.2,北東,19.5
2023/2/7,八代,0,9.3,0.8,北東,11.0
2023/2/7,本渡,0,9.6,1.3,西南西,4.0
2023/2/7,松島,0,9.4,1.2,北北東,9.5
2023/2/7,水俣,0,9.8,1.4,北北西,26.0
2023/2/7,牛深,8,11.3,3.0,東北東,13.5
2023/2/8,八代,0,9.8,1.5,東北東,0.0
2023/2/8,本渡,0,8.9,2.3,北東,0.0
2023/2/8,松島,0,9.9,2.2,北北東,0.0
2023/2/8,水俣,0,9.6,2.2,北,0.0
2023/2/8,牛深,8,10.9,2.1,北北東,0
2023/2/9,八代,0,8.2,0.7,北東,0.5
2023/2/9,本渡,0,8.8,2.0,北東,1.5
2023/2/9,松島,0,8.0,1.3,南南西,0.5
2023/2/9,水俣,0,9.3,2.1,東南東,1.0
2023/2/9,牛深,8,10.8,4.2,東北東,3.0
2023/3/1,八代,0,13.2,1.7,南西,6.0
2023/3/1,本渡,0,12.7,2.1,南南東,10.0
2023/3/1,松島,0,13.5,2.4,南,7.0
2023/3/1,水俣,0,13.8,1.9,東,5.0
2023/3/1,牛深,8,14.5,2.6,北東,4.5
2023/3/10,八代,0,17.2,1.3,西,0.0
2023/3/10,本渡,0,14.8,1.4,西南西,0.0
2023/3/10,松島,0,14.2,1.3,南西,0.0
2023/3/10,水俣,0,14.6,1.5,東,0.0
2023/3/10,牛深,8,15.5,2.1,東北東,0.0
2023/3/11,八代,0,15.8,0.9,西南西,0.0
2023/3/11,本渡,0,15.2,1.3,西南西,0.0
2023/3/11,松島,0,14.7,1.3,南西,0.0
2023/3/11,水俣,0,15.7,1.4,南,0.0
2023/3/11,牛深,8,16.6,1.5,東北東,0
2023/3/12,八代,0,15.2,1.8,南南西,23.0
2023/3/12,本渡,0,15.1,2.4,西南西,9.5
2023/3/12,松島,0,15.7,2.2,南西,10.5
2023/3/12,水俣,0,16.6,2.1,南,19.5
2023/3/12,牛深,8,16.7,2.8,南南西,13.0
2023/3/13,八代,0,8.3,2.2,北北西,0.0
2023/3/13,本渡,0,7.4,2.0,西北西,0.0
2023/3/13,松島,0,8.3,2.7,北北東,0.0
2023/3/13,水俣,0,8.3,3.5,北,0.0
2023/3/13,牛深,8,9.6,2.5,北,0.0
2023/3/14,八代,0,9.1,1.0,西南西,0.0
2023/3/14,本渡,0,9.1,1.7,西,0.0
2023/3/14,松島,0,8.6,1.7,南西,0.0
2023/3/14,水俣,0,9.1,1.7,東,0.0
2023/3/14,牛深,8,12.0,2.5,北東,0
2023/3/15,八代,0,13.7,1.4,南東,0.0
2023/3/15,本渡,0,14.1,2.3,南,0.0
2023/3/15,松島,0,12.9,1.5,南西,0.0
2023/3/15,水俣,0,13.6,2.0,東南東,0.0
2023/3/15,牛深,8,16.6,3.1,北東,0
2023/3/16,八代,0,16.2,1.2,北東,0.0
2023/3/16,本渡,0,14.9,1.3,西北西,0.0
2023/3/16,松島,0,15.3,1.6,西,0.0
2023/3/16,水俣,0,16.4,1.6,西北西,0.0
2023/3/16,牛深,8,17.1,2.3,北東,1.0
2023/3/17,八代,0,14.7,1.0,北北東,15.0
2023/3/17,本渡,0,14.2,1.7,東北東,17.0
2023/3/17,松島,0,14.0,1.3,北北東,17.0
2023/3/17,水俣,0,14.7,1.7,北北西,15.0
2023/3/17,牛深,8,16.2,2.8,東北東,16.0
2023/3/18,八代,0,13.0,1.7,北北東,14.0
2023/3/18,本渡,0,13.1,1.2,西,4.5
2023/3/18,松島,0,13.2,2.5,北北西,7.5
2023/3/18,水俣,0,13.2,2.5,北北東,7.5
2023/3/18,牛深,8,14.3,2.3,北北東,4.5
2023/3/19,八代,0,11.6,1.1,西北西,0.0
2023/3/19,本渡,0,11.0,1.7,西,0.0
2023/3/19,松島,0,11.3,1.8,南南西,0.0
2023/3/19,水俣,0,11.3,1.8,東,0.0
2023/3/19,牛深,8,13.2,2.4,北北東,0
2023/3/2,八代,0,8.7,2.6,北北東,1.0
2023/3/2,本渡,0,7.5,1.6,西,0.0
2023/3/2,松島,0,8.8,3.3,北北東,0.0
2023/3/2,水俣,0,8.7,3.8,北北西,0.5
2023/3/2,牛深,8,9.6,2.5,北北西,0
2023/3/20,八代,0,12.7,0.8,東,0.0
2023/3/20,本渡,0,11.6,1.2,西,0.0
2023/3/20,松島,0,12.3,1.3,南南西,0.0
2023/3/20,水俣,0,13.9,1.6,南東,0.5
2023/3/20,牛深,8,15.1,3.0,東北東,0.0
2023/3/21,八代,0,14.2,0.9,東北東,24.5
2023/3/21,本渡,0,14.0,2.2,東北東,26.5
2023/3/21,松島,0,14.0,0.9,南南西,29.0
2023/3/21,水俣,0,14.8,1.3,北北西,39.5
2023/3/21,牛深,8,15.6,4.9,東北東,20.0
2023/3/22,八代,0,18.4,0.9,東北東,0.0
2023/3/22,本渡,0,18.4,1.8,南東,0.0
2023/3/22,松島,0,18.0,1.3,南西,0.0
2023/3/22,水俣,0,18.8,1.8,南東,0.0
2023/3/22,牛深,8,19.5,3.4,東,1.5
2023/3/23,八代,0,18.7,2.6,南西,9.0
2023/3/23,本渡,0,18.3,3.4,南南西,30.5
2023/3/23,松島,0,19.0,3.7,南南西,15.5
2023/3/23,水俣,0,19.4,1.9,西南西,11.5
2023/3/23,牛深,8,18.5,4.3,西南西,25.5
2023/3/24,八代,0,16.6,0.9,南西,5.0
2023/3/24,本渡,0,16.3,1.2,北東,5.0
2023/3/24,松島,0,16.5,1.0,北北東,1.5
2023/3/24,水俣,0,16.9,1.1,北,6.5
2023/3/24,牛深,8,17.4,1.6,西南西,4.5
2023/3/25,八代,0,15.7,1.2,北北東,5.0
2023/3/25,本渡,0,15.3,2.1,北東,1.5
2023/3/25,松島,0,15.5,2.0,北北東,1.5
2023/3/25,水俣,0,15.6,2.0,北,1.0
2023/3/25,牛深,8,16.7,2.4,東北東,1.5
2023/3/26,八代,0,12.9,1.3,北北東,18.5
2023/3/26,本渡,0,12.7,1.2,西,12.5
2023/3/26,松島,0,13.2,2.2,北,15.0
2023/3/26,水俣,0,13.4,2.2,北北東,15.0
2023/3/26,牛深,8,14.2,1.9,北西,11.0
2023/3/27,八代,0,12.7,1.1,西,0.0
2023/3/27,本渡,0,12.1,1.4,西,0.0
2023/3/27,松島,0,12.4,1.4,南西,0.0
2023/3/27,水俣,0,12.4,1.6,東南東,0.0
2023/3/27,牛深,8,14.0,2.6,西北西,0
2023/3/28,八代,0,13.1,1.2,北西,0.0
2023/3/28,本渡,0,12.7,2.0,西,0.0
2023/3/28,松島,0,13.1,1.8,南南西,0.0
2023/3/28,水俣,0,12.6,2.0,北,0.0
2023/3/28,牛深,8,15.0,3.1,東,0
2023/3/29,八代,0,12.8,1.1,南西,0.0
2023/3/29,本渡,0,12.1,1.9,西,0.0
2023/3/29,松島,0,12.4,1.7,南南西,0.0
2023/3/29,水俣,0,12.4,1.8,東,0.0
2023/3/29,牛深,8,14.9,2.7,北東,0
2023/3/3,八代,0,6.3,1.0,北西,0.0
2023/3/3,本渡,0,5.9,2.0,北東,0.0
2023/3/3,松島,0,5.7,1.7,南西,0.0
2023/3/3,水俣,0,6.3,2.0,北,0.0
2023/3/3,牛深,8,8.8,2.3,北,0
2023/3/30,八代,0,12.9,0.7,西南西,0.0
2023/3/30,本渡,0,12.0,1.3,西,0.0
2023/3/30,松島,0,12.8,1.2,南南西,0.0
2023/3/30,水俣,0,13.1,1.1,北,0.0
2023/3/30,牛深,8,15.2,2.3,北東,0
2023/3/31,八代,0,15.8,0.9,西南西,0.0
2023/3/31,本渡,0,15.4,1.4,西,0.0
2023/3/31,松島,0,15.3,1.3,南南西,0.0
2023/3/31,水俣,0,16.1,1.5,南東,0.0
2023/3/31,牛深,8,17.1,2.3,東北東,0.0
2023/3/4,八代,0,9.3,0.9,北西,0.0
2023/3/4,本渡,0,8.5,1.6,西,0.0
2023/3/4,松島,0,8.8,1.4,南西,0.0
2023/3/4,水俣,0,9.1,1.4,北,0.0
2023/3/4,牛深,8,11.5,2.3,北北東,0
2023/3/5,八代,0,9.7,1.0,北西,0.0
2023/3/5,本渡,0,9.4,1.9,西,0.0
2023/3/5,松島,0,9.5,1.9,北北東,0.0
2023/3/5,水俣,0,9.3,1.9,東,0.0
2023/3/5,牛深,8,12.4,2.7,北東,0
2023/3/6,八代,0,9.9,1.0,東南東,0.0
2023/3/6,本渡,0,9.4,1.8,西,0.0
2023/3/6,松島,0,9.4,1.6,南西,0.0
2023/3/6,水俣,0,9.4,1.6,東,0.0
2023/3/6,牛深,8,12.6,2.9,北東,0
2023/3/7,八代,0,10.6,1.0,西北西,0.0
2023/3/7,本渡,0,10.4,1.4,西南西,0.0
2023/3/7,松島,0,10.2,1.5,南西,0.0
2023/3/7,水俣,0,10.2,1.5,東北東,0.0
2023/3/7,牛深,8,12.7,2.5,西,0
2023/3/8,八代,0,12.2,1.3,西南西,0.0
2023/3/8,本渡,0,12.0,1.5,西南西,0.0
2023/3/8,松島,0,11.4,1.5,南西,0.0
2023/3/8,水俣,0,11.7,1.7,東,0.0
2023/3/8,牛深,8,14.1,1.8,東北東,0
2023/3/9,八代,0,13.3,1.1,南南西,0.0
2023/3/9,本渡,0,12.6,2.1,南,0.0
2023/3/9,松島,0,12.4,2.0,南南西,1.0
2023/3/9,水俣,0,13.2,2.0,南南東,1.5
2023/3/9,牛深,8,14.6,2.4,東北東,2.5
2023/4/1,八代,0,17.4,1.1,西,0.0
2023/4/1,本渡,0,16.6,1.7,西北西,0.0
2023/4/1,松島,0,16.7,1.5,南西,0.0
2023/4/1,水俣,0,17.6,1.6,北,0.0
2023/4/1,牛深,8,18.6,2.7,東,0
2023/4/10,八代,0,14.5,1.7,西南西,0.0
2023/4/10,本渡,0,13.5,2.0,西南西,0.0
2023/4/10,松島,0,13.5,2.1,南南西,0.0
2023/4/10,水俣,0,13.9,1.8,東,0.0
2023/4/10,牛深,8,15.4,1.8,北東,0
2023/4/11,八代,0,18.0,2.1,南西,0.0
2023/4/11,本渡,0,17.2,2.9,南,0.0
2023/4/11,松島,0,17.9,3.2,南南西,0.0
2023/4/11,水俣,0,18.3,1.7,南南東,0.0
2023/4/11,牛深,8,19.5,2.7,北東,0.0
2023/4/12,八代,0,17.9,2.0,南南西,15.0
2023/4/12,本渡,0,17.4,2.0,西,2.5
2023/4/12,松島,0,17.2,2.2,北北東,5.5
2023/4/12,水俣,0,17.5,1.7,南南東,9.0
2023/4/12,牛深,8,18.2,3.4,西北西,6.0
2023/4/13,八代,0,15.3,1.0,西南西,0.0
2023/4/13,本渡,0,14.8,1.6,西南西,0.0
2023/4/13,松島,0,14.1,1.6,南南西,0.0
2023/4/13,水俣,0,14.9,1.5,東,0.0
2023/4/13,牛深,8,16.4,2.2,北東,0
2023/4/14,八代,0,14.6,1.1,北東,10.5
2023/4/14,本渡,0,14.2,1.8,東,25.5
2023/4/14,松島,0,14.3,1.1,南南西,9.5
2023/4/14,水俣,0,15.5,1.2,東南東,10.5
2023/4/14,牛深,8,16.5,4.3,東北東,9.5
2023/4/15,八代,0,16.8,1.6,西南西,23.0
2023/4/15,本渡,0,16.7,2.4,西,25.5
2023/4/15,松島,0,17.1,2.1,南南西,19.5
2023/4/15,水俣,0,17.4,1.7,南西,29.0
2023/4/15,牛深,8,17.7,3.1,西南西,28.5
2023/4/16,八代,0,16.6,2.5,西南西,0.0
2023/4/16,本渡,0,15.8,3.2,西,0.0
2023/4/16,松島,0,16.5,2.4,南南西,0.0
2023/4/16,水俣,0,16.6,2.5,西,0.0
2023/4/16,牛深,8,17.3,3.9,西,0.0
2023/4/17,八代,0,15.3,1.2,西北西,0.0
2023/4/17,本渡,0,14.2,1.9,北東,0.0
2023/4/17,松島,0,14.4,1.5,南西,0.0
2023/4/17,水俣,0,15.0,1.7,北,0.0
2023/4/17,牛深,8,16.2,2.0,北北西,0
2023/4/18,八代,0,18.3,1.5,南西,0.0
2023/4/18,本渡,0,18.5,4.1,南,0.0
2023/4/18,松島,0,19.0,3.4,南南西,0.0
2023/4/18,水俣,0,20.5,1.9,南南東,0.0
2023/4/18,牛深,8,20.1,3.2,南,0
2023/4/19,八代,0,20.1,1.2,南西,0.0
2023/4/19,本渡,0,20.4,2.5,南南東,0.0
2023/4/19,松島,0,20.5,1.9,南,0.0
2023/4/19,水俣,0,20.4,1.2,南東,0.0
2023/4/19,牛深,8,20.7,2.0,南,0
2023/4/2,八代,0,17.6,1.9,東南東,0.0
2023/4/2,本渡,0,17.1,2.0,西,0.0
2023/4/2,松島,0,16.6,2.6,北北東,0.0
2023/4/2,水俣,0,17.0,2.2,北,0.0
2023/4/2,牛深,8,19.5,3.3,東,0
2023/4/20,八代,0,21.5,1.7,東,0.0
2023/4/20,本渡,0,20.4,2.4,南南東,0.0
2023/4/20,松島,0,20.2,1.7,南南西,0.0
2023/4/20,水俣,0,20.8,1.8,東南東,0.0
2023/4/20,牛深,8,21.6,3.8,東,0
2023/4/21,八代,0,19.2,1.0,南西,0.0
2023/4/21,本渡,0,19.5,1.6,西,0.0
2023/4/21,松島,0,19.2,1.9,北北東,0.0
2023/4/21,水俣,0,19.2,1.5,北,0.0
2023/4/21,牛深,8,20.3,2.4,東,0
2023/4/22,八代,0,17.7,2.0,北北西,0.0
2023/4/22,本渡,0,18.1,2.9,北東,0.0
2023/4/22,松島,0,18.1,3.6,北,0.0
2023/4/22,水俣,0,17.6,3.1,北北東,0.0
2023/4/22,牛深,8,19.6,3.9,東,0
2023/4/23,八代,0,17.1,1.3,北西,0.0
2023/4/23,本渡,0,17.2,2.5,北東,0.0
2023/4/23,松島,0,17.3,2.0,北北東,0.0
2023/4/23,水俣,0,17.0,1.8,北,0.0
2023/4/23,牛深,8,18.9,3.1,東北東,0
2023/4/24,八代,0,14.6,1.0,北東,7.0
2023/4/24,本渡,0,14.0,2.4,東北東,4.5
2023/4/24,松島,0,14.3,2.0,北北東,5.0
2023/4/24,水俣,0,14.3,1.4,北,6.0
2023/4/24,牛深,8,15.7,3.4,東北東,5.0
2023/4/25,八代,0,14.0,1.3,北東,26.5
2023/4/25,本渡,0,15.0,2.8,南南東,25.5
2023/4/25,松島,0,14.5,1.4,南西,26.5
2023/4/25,水俣,0,15.6,1.7,東南東,27.5
2023/4/25,牛深,8,15.8,4.9,東北東,28.0
2023/4/26,八代,0,15.3,1.9,北北東,22.0
2023/4/26,本渡,0,15.0,1.6,西,1.5
2023/4/26,松島,0,15.3,1.8,西北西,11.0
2023/4/26,水俣,0,15.8,2.8,北西,12.0
2023/4/26,牛深,8,16.0,3.0,西北西,4.0
2023/4/27,八代,0,15.4,1.1,西南西,0.0
2023/4/27,本渡,0,14.5,1.7,西,0.0
2023/4/27,松島,0,14.6,1.5,南西,0.0
2023/4/27,水俣,0,14.9,1.7,東,0.0
2023/4/27,牛深,8,16.1,2.2,北東,0
2023/4/28,八代,0,19.1,1.7,東南東,0.0
2023/4/28,本渡,0,18.6,2.4,南東,0.0
2023/4/28,松島,0,18.3,2.0,南南西,0.0
2023/4/28,水俣,0,18.6,2.2,南東,0.0
